"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (g)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Minimum Quantity","Maximum Quantity","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default"
"34","variation","ANSHU_007_XL","Kashish Handblock Kurta Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_007_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"35","variation","ANSHU_007_XXL","Kashish Handblock Kurta Shirt","1","","visible","","","","","taxable","parent","1","997","","","","150","","","","","","799","1599","","","","","","","ANSHU_007_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"187c1140-fa83-11eb-a340-e16bfd9d755b","variable","ANSHU_008_S","Geometric Print Kalamkari Shirt","1","","visible","","<p><span style=""color: #444444;""><meta charset=""utf-8""> <span>For Size Guide ClickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.Â </span></span></p>
<p><span style=""color: #444444;"">A must have for the summers, set the temperature soaring with these cool Kalamkari shirts. They are ideal to wear on the day off or to show your quirky side at work.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: MultiÂ </span><span color=""#444444"" style=""color: #444444;"">coloured</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Mandarin</span><br><span style=""color: #444444;"">Pattern: Kalamkari</span><br><span style=""color: #444444;"">Buttons: Wooden</span></p>
<p><strong>About Kalamkari Fabric</strong> <br><span style=""font-weight: 400;"">Kalamkari is the earliest and more complex techniques of block-printing on cloth using vegetable dyes.The origin of the word kalamkari is from 'kalam' meaning 'pen' and 'kari' meaning 'art'. Kalamkari designs are known for its floral and animal motifs. The Persian influence on the designs is visible from ornamental birds, flowers, creepers, and mehrabs or archways are inspired from Mughal Architecture.</span></p>
<p><span style=""font-weight: 400;"">Fabric Care: Handwash separately</span></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/187c1140-fa83-11eb-a340-e16bfd9d755b/16286727038104.png","","","ANSHU_008_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"36","variation","ANSHU_008_S","Geometric Print Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","979","","","","150","","","","","","799","1599","","","","","","","ANSHU_008_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"37","variation","ANSHU_008_M","Geometric Print Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","959","","","","150","","","","","","799","1599","","","","","","","ANSHU_008_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"38","variation","ANSHU_008_L","Geometric Print Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","953","","","","150","","","","","","799","1599","","","","","","","ANSHU_008_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"39","variation","ANSHU_008_XL","Geometric Print Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","962","","","","150","","","","","","799","1599","","","","","","","ANSHU_008_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"40","variation","ANSHU_008_XXL","Geometric Print Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","991","","","","150","","","","","","799","1599","","","","","","","ANSHU_008_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"1890bcb0-fa83-11eb-9dfa-0deeb33a5318","variable","ANSHU_009_S","Floral Kalamkari Shirt","1","","visible","","<p><span style=""color: #444444;""><meta charset=""utf-8""> <span>For Size Guide ClickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.Â </span></span></p>
<p><span style=""color: #444444;"">A must have for the summers, set the temperature soaring with these cool Kalamkari shirts. They are ideal to wear on the day off or to show your quirky side at work.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: Multi colored</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Mandarin</span><br><span style=""color: #444444;"">Pattern: Kalamkari</span><br><span style=""color: #444444;"">Buttons: Wooden</span></p>
<p><strong>About Kalamkari Fabric</strong> <br><span style=""font-weight: 400;"">Kalamkari is the earliest and more complex techniques of block-printing on cloth using vegetable dyes.The origin of the word kalamkari is from 'kalam' meaning 'pen' and 'kari' meaning 'art'. Kalamkari designs are known for its floral and animal motifs. The Persian influence on the designs is visible from ornamental birds, flowers, creepers, and mehrabs or archways are inspired from Mughal Architecture.</span></p>
<p><span style=""font-weight: 400;"">Fabric Care: Handwash separately</span></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/1890bcb0-fa83-11eb-9dfa-0deeb33a5318/16286727032461.png","","","ANSHU_009_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"41","variation","ANSHU_009_S","Floral Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_009_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"42","variation","ANSHU_009_M","Floral Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_009_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"43","variation","ANSHU_009_L","Floral Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_009_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"44","variation","ANSHU_009_XL","Floral Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_009_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"45","variation","ANSHU_009_XXL","Floral Kalamkari Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_009_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"18b171d0-fa83-11eb-ad0a-198ca67f43ac","variable","ANSHU_010_S","Buti Print Handblock Shirt","1","","visible","","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><span>For Size Guide clickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.</span></p>
<p>This head-turner of a shirt should surely be a part of your wardrobe. Wear it on a holiday or an evening out with friends.. compliments guaranteed!Â <br></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: Gray Wood</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Mandarin</span><br><span style=""color: #444444;"">Pattern: Handblock</span><br><span style=""color: #444444;"">Buttons: WoodenÂ </span></p>
<p><strong>Know your Handblock</strong></p>
<p><span style=""font-weight: 400;"">Hand block printing is a 500 year old Indian art form that involves printing using a hand carved teak wood block that is dipped in dye and stamped by hand onto cotton or silk fabric. The block design is usually based on plants and nature, however newer quirky motif designs have also been used. The fabric to be block printed is first, laid flat on a table and fixed firmly to the table with pins. Four to five basic natural colors are used that are then mixed together to form a multitude of colors. The block is then dipped in the dye and stamped firmly by hand onto the fabric by master craftsmen. Finally, the fabric is rinsed and then dried. Since the block printing is done by hand, small variations in the print can be noticed which only adds to the charm of these handmade fabrics.</span></p>
<p>Fabric Care: It is important to note that since handblock prints are made from natural dyes, the color may bleed. Please wash separately.Â Â </p>
<meta charset=""utf-8"">
<p><br></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/18b171d0-fa83-11eb-ad0a-198ca67f43ac/16286727037429.png","","","ANSHU_010_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"46","variation","ANSHU_010_S","Buti Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_010_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"47","variation","ANSHU_010_M","Buti Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_010_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"48","variation","ANSHU_010_L","Buti Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_010_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"49","variation","ANSHU_010_XL","Buti Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_010_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"50","variation","ANSHU_010_XXL","Buti Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_010_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"18cc1140-fa83-11eb-884b-01c74e64edfd","variable","ANSHU_011_S","Brown Handblock Shirt","1","","visible","","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><span>For Size Guide clickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.</span></p>
<p>This head-turner of a shirt should surely be a part of your wardrobe. Wear it on a holiday or an evening out with friends.. compliments guaranteed!Â <br></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: Chocolate Brown</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Mandarin</span><br><span style=""color: #444444;"">Pattern: Handblock</span><br><span style=""color: #444444;"">Buttons: WoodenÂ </span></p>
<p><strong>Know your Handblock</strong></p>
<p><span style=""font-weight: 400;"">Hand block printing is a 500 year old Indian art form that involves printing using a hand carved teak wood block that is dipped in dye and stamped by hand onto cotton or silk fabric. The block design is usually based on plants and nature, however newer quirky motif designs have also been used. The fabric to be block printed is first, laid flat on a table and fixed firmly to the table with pins. Four to five basic natural colors are used that are then mixed together to form a multitude of colors. The block is then dipped in the dye and stamped firmly by hand onto the fabric by master craftsmen. Finally, the fabric is rinsed and then dried. Since the block printing is done by hand, small variations in the print can be noticed which only adds to the charm of these handmade fabrics.</span></p>
<p>Fabric Care: It is important to note that since handblock prints are made from natural dyes, the color may bleed. Please wash separately.Â Â </p>
<meta charset=""utf-8"">
<p><br></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/18cc1140-fa83-11eb-884b-01c74e64edfd/16286727038863.png","","","ANSHU_011_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"51","variation","ANSHU_011_S","Brown Handblock Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_011_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"52","variation","ANSHU_011_M","Brown Handblock Shirt","1","","visible","","","","","taxable","parent","1","998","","","","150","","","","","","799","1599","","","","","","","ANSHU_011_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"53","variation","ANSHU_011_L","Brown Handblock Shirt","1","","visible","","","","","taxable","parent","1","998","","","","150","","","","","","799","1599","","","","","","","ANSHU_011_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"54","variation","ANSHU_011_XL","Brown Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_011_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"55","variation","ANSHU_011_XXL","Brown Handblock Shirt","1","","visible","","","","","taxable","parent","1","997","","","","150","","","","","","799","1599","","","","","","","ANSHU_011_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"18e82760-fa83-11eb-ae02-2f021d579c8d","variable","ANSHU_012_S","Floral Print Handblock Shirt","1","","visible","","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><span>For Size Guide clickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.</span></p>
<p>This head-turner of a shirt should surely be a part of your wardrobe. Wear it on a holiday or an evening out with friends.. compliments guaranteed!Â <br></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: Mustard &amp; Gray</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Half Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Handblock</span><br><span style=""color: #444444;"">Buttons: WoodenÂ </span></p>
<p><strong>Know your Handblock</strong></p>
<p><span style=""font-weight: 400;"">Hand block printing is a 500 year old Indian art form that involves printing using a hand carved teak wood block that is dipped in dye and stamped by hand onto cotton or silk fabric. The block design is usually based on plants and nature, however newer quirky motif designs have also been used. The fabric to be block printed is first, laid flat on a table and fixed firmly to the table with pins. Four to five basic natural colors are used that are then mixed together to form a multitude of colors. The block is then dipped in the dye and stamped firmly by hand onto the fabric by master craftsmen. Finally, the fabric is rinsed and then dried. Since the block printing is done by hand, small variations in the print can be noticed which only adds to the charm of these handmade fabrics.</span></p>
<p>Fabric Care: It is important to note that since handblock prints are made from natural dyes, the color may bleed. Please wash separately.Â Â </p>
<meta charset=""utf-8"">
<p><br></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/18e82760-fa83-11eb-ae02-2f021d579c8d/16286727032089.png","","","ANSHU_012_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"56","variation","ANSHU_012_S","Floral Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_012_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"57","variation","ANSHU_012_M","Floral Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_012_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"58","variation","ANSHU_012_L","Floral Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_012_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"59","variation","ANSHU_012_XL","Floral Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_012_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"60","variation","ANSHU_012_XXL","Floral Print Handblock Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_012_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"191196f0-fa83-11eb-947e-fdceaabcdfbc","variable","ANSHU_013_S","Abstract Print Handblock Shirt","1","","visible","","<meta charset=""utf-8"">
<p><meta charset=""utf-8""><span>For Size Guide clickÂ </span><span></span><a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a><span>.</span></p>
<p>This head-turner of a shirt should surely be a part of your wardrobe. Wear it on a holiday or an evening out with friends.. compliments guaranteed!Â <br></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: Chestnut Brown</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Half Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Handblock</span><br><span style=""color: #444444;"">Buttons: WoodenÂ </span></p>
<p><strong>Know your Handblock</strong></p>
<p><span style=""font-weight: 400;"">Hand block printing is a 500 year old Indian art form that involves printing using a hand carved teak wood block that is dipped in dye and stamped by hand onto cotton or silk fabric. The block design is usually based on plants and nature, however newer quirky motif designs have also been used. The fabric to be block printed is first, laid flat on a table and fixed firmly to the table with pins. Four to five basic natural colors are used that are then mixed together to form a multitude of colors. The block is then dipped in the dye and stamped firmly by hand onto the fabric by master craftsmen. Finally, the fabric is rinsed and then dried. Since the block printing is done by hand, small variations in the print can be noticed which only adds to the charm of these handmade fabrics.</span></p>
<p>Fabric Care: It is important to note that since handblock prints are made from natural dyes, the color may bleed. Please wash separately.Â Â </p>
<meta charset=""utf-8"">
<p><br></p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/191196f0-fa83-11eb-947e-fdceaabcdfbc/16286727031086.png","","","ANSHU_013_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
